Image Name\\\\\\\\\\\\,Path,Label,Source,CompositeName,Dataset
Training_72392361.jpg,data\dataSources\fer2013\happy\Training_72392361.jpg,happy,FER2013,Training_72392361_happy_FER2013,Train
Training_36732461.jpg,data\dataSources\fer2013\neutral\Training_36732461.jpg,neutral,FER2013,Training_36732461_neutral_FER2013,Train
PublicTest_48467678.jpg,data\dataSources\fer2013\neutral\PublicTest_48467678.jpg,neutral,FER2013,PublicTest_48467678_neutral_FER2013,Train
Training_49911237.jpg,data\dataSources\fer2013\happy\Training_49911237.jpg,happy,FER2013,Training_49911237_happy_FER2013,Train
Training_36809729.jpg,data\dataSources\fer2013\happy\Training_36809729.jpg,happy,FER2013,Training_36809729_happy_FER2013,Train
PrivateTest_24407679.jpg,data\dataSources\fer2013\happy\PrivateTest_24407679.jpg,happy,FER2013,PrivateTest_24407679_happy_FER2013,Train
Training_60522830.jpg,data\dataSources\fer2013\angry\Training_60522830.jpg,angry,FER2013,Training_60522830_angry_FER2013,Train
PublicTest_68726009.jpg,data\dataSources\fer2013\neutral\PublicTest_68726009.jpg,neutral,FER2013,PublicTest_68726009_neutral_FER2013,Train
Training_47491339.jpg,data\dataSources\fer2013\neutral\Training_47491339.jpg,neutral,FER2013,Training_47491339_neutral_FER2013,Train
Training_15784986.jpg,data\dataSources\fer2013\happy\Training_15784986.jpg,happy,FER2013,Training_15784986_happy_FER2013,Train
Training_33931293.jpg,data\dataSources\fer2013\happy\Training_33931293.jpg,happy,FER2013,Training_33931293_happy_FER2013,Train
Training_84629224.jpg,data\dataSources\fer2013\happy\Training_84629224.jpg,happy,FER2013,Training_84629224_happy_FER2013,Train
Training_60452923.jpg,data\dataSources\fer2013\neutral\Training_60452923.jpg,neutral,FER2013,Training_60452923_neutral_FER2013,Train
Training_63694490.jpg,data\dataSources\fer2013\happy\Training_63694490.jpg,happy,FER2013,Training_63694490_happy_FER2013,Train
Training_85695759.jpg,data\dataSources\fer2013\happy\Training_85695759.jpg,happy,FER2013,Training_85695759_happy_FER2013,Train
PublicTest_4237118.jpg,data\dataSources\fer2013\angry\PublicTest_4237118.jpg,angry,FER2013,PublicTest_4237118_angry_FER2013,Train
Training_42294152.jpg,data\dataSources\fer2013\neutral\Training_42294152.jpg,neutral,FER2013,Training_42294152_neutral_FER2013,Train
PrivateTest_13463625.jpg,data\dataSources\fer2013\angry\PrivateTest_13463625.jpg,angry,FER2013,PrivateTest_13463625_angry_FER2013,Train
PublicTest_82778847.jpg,data\dataSources\fer2013\happy\PublicTest_82778847.jpg,happy,FER2013,PublicTest_82778847_happy_FER2013,Train
Training_98123.jpg,data\dataSources\fer2013\neutral\Training_98123.jpg,neutral,FER2013,Training_98123_neutral_FER2013,Train
Training_55257545.jpg,data\dataSources\fer2013\neutral\Training_55257545.jpg,neutral,FER2013,Training_55257545_neutral_FER2013,Train
Training_20445632.jpg,data\dataSources\fer2013\angry\Training_20445632.jpg,angry,FER2013,Training_20445632_angry_FER2013,Train
PublicTest_54116817.jpg,data\dataSources\fer2013\happy\PublicTest_54116817.jpg,happy,FER2013,PublicTest_54116817_happy_FER2013,Train
PublicTest_31588880.jpg,data\dataSources\fer2013\angry\PublicTest_31588880.jpg,angry,FER2013,PublicTest_31588880_angry_FER2013,Train
Training_6027723.jpg,data\dataSources\fer2013\neutral\Training_6027723.jpg,neutral,FER2013,Training_6027723_neutral_FER2013,Train
Training_87234323.jpg,data\dataSources\fer2013\angry\Training_87234323.jpg,angry,FER2013,Training_87234323_angry_FER2013,Train
Training_36832718.jpg,data\dataSources\fer2013\happy\Training_36832718.jpg,happy,FER2013,Training_36832718_happy_FER2013,Train
Training_76343738.jpg,data\dataSources\fer2013\neutral\Training_76343738.jpg,neutral,FER2013,Training_76343738_neutral_FER2013,Train
Training_21023574.jpg,data\dataSources\fer2013\happy\Training_21023574.jpg,happy,FER2013,Training_21023574_happy_FER2013,Train
PrivateTest_45375162.jpg,data\dataSources\fer2013\happy\PrivateTest_45375162.jpg,happy,FER2013,PrivateTest_45375162_happy_FER2013,Train
Training_88325088.jpg,data\dataSources\fer2013\neutral\Training_88325088.jpg,neutral,FER2013,Training_88325088_neutral_FER2013,Train
Training_66439855.jpg,data\dataSources\fer2013\neutral\Training_66439855.jpg,neutral,FER2013,Training_66439855_neutral_FER2013,Train
Training_79636515.jpg,data\dataSources\fer2013\happy\Training_79636515.jpg,happy,FER2013,Training_79636515_happy_FER2013,Train
Training_52675811.jpg,data\dataSources\fer2013\angry\Training_52675811.jpg,angry,FER2013,Training_52675811_angry_FER2013,Train
PrivateTest_4378436.jpg,data\dataSources\fer2013\happy\PrivateTest_4378436.jpg,happy,FER2013,PrivateTest_4378436_happy_FER2013,Train
Training_18888080.jpg,data\dataSources\fer2013\angry\Training_18888080.jpg,angry,FER2013,Training_18888080_angry_FER2013,Train
PrivateTest_15042924.jpg,data\dataSources\fer2013\happy\PrivateTest_15042924.jpg,happy,FER2013,PrivateTest_15042924_happy_FER2013,Train
Training_97986568.jpg,data\dataSources\fer2013\angry\Training_97986568.jpg,angry,FER2013,Training_97986568_angry_FER2013,Train
Training_49665841.jpg,data\dataSources\fer2013\happy\Training_49665841.jpg,happy,FER2013,Training_49665841_happy_FER2013,Train
Training_93001555.jpg,data\dataSources\fer2013\happy\Training_93001555.jpg,happy,FER2013,Training_93001555_happy_FER2013,Train
Training_81890443.jpg,data\dataSources\fer2013\happy\Training_81890443.jpg,happy,FER2013,Training_81890443_happy_FER2013,Train
Training_54958857.jpg,data\dataSources\fer2013\happy\Training_54958857.jpg,happy,FER2013,Training_54958857_happy_FER2013,Train
Training_41116419.jpg,data\dataSources\fer2013\neutral\Training_41116419.jpg,neutral,FER2013,Training_41116419_neutral_FER2013,Train
Training_34203068.jpg,data\dataSources\fer2013\neutral\Training_34203068.jpg,neutral,FER2013,Training_34203068_neutral_FER2013,Train
Training_2984713.jpg,data\dataSources\fer2013\happy\Training_2984713.jpg,happy,FER2013,Training_2984713_happy_FER2013,Train
Training_49883752.jpg,data\dataSources\fer2013\happy\Training_49883752.jpg,happy,FER2013,Training_49883752_happy_FER2013,Train
PrivateTest_85920247.jpg,data\dataSources\fer2013\happy\PrivateTest_85920247.jpg,happy,FER2013,PrivateTest_85920247_happy_FER2013,Train
Training_63543328.jpg,data\dataSources\fer2013\neutral\Training_63543328.jpg,neutral,FER2013,Training_63543328_neutral_FER2013,Train
Training_40585892.jpg,data\dataSources\fer2013\happy\Training_40585892.jpg,happy,FER2013,Training_40585892_happy_FER2013,Train
Training_19332242.jpg,data\dataSources\fer2013\happy\Training_19332242.jpg,happy,FER2013,Training_19332242_happy_FER2013,Train
Training_17552967.jpg,data\dataSources\fer2013\happy\Training_17552967.jpg,happy,FER2013,Training_17552967_happy_FER2013,Train
Training_57584024.jpg,data\dataSources\fer2013\neutral\Training_57584024.jpg,neutral,FER2013,Training_57584024_neutral_FER2013,Train
Training_67844917.jpg,data\dataSources\fer2013\happy\Training_67844917.jpg,happy,FER2013,Training_67844917_happy_FER2013,Train
Training_88036365.jpg,data\dataSources\fer2013\angry\Training_88036365.jpg,angry,FER2013,Training_88036365_angry_FER2013,Train
Training_39237000.jpg,data\dataSources\fer2013\neutral\Training_39237000.jpg,neutral,FER2013,Training_39237000_neutral_FER2013,Train
Training_95644104.jpg,data\dataSources\fer2013\neutral\Training_95644104.jpg,neutral,FER2013,Training_95644104_neutral_FER2013,Train
Training_16024284.jpg,data\dataSources\fer2013\happy\Training_16024284.jpg,happy,FER2013,Training_16024284_happy_FER2013,Train
Training_20682032.jpg,data\dataSources\fer2013\angry\Training_20682032.jpg,angry,FER2013,Training_20682032_angry_FER2013,Train
Training_14146353.jpg,data\dataSources\fer2013\happy\Training_14146353.jpg,happy,FER2013,Training_14146353_happy_FER2013,Train
Training_45088933.jpg,data\dataSources\fer2013\angry\Training_45088933.jpg,angry,FER2013,Training_45088933_angry_FER2013,Train
Training_42845711.jpg,data\dataSources\fer2013\happy\Training_42845711.jpg,happy,FER2013,Training_42845711_happy_FER2013,Train
Training_59755801.jpg,data\dataSources\fer2013\angry\Training_59755801.jpg,angry,FER2013,Training_59755801_angry_FER2013,Train
Training_39477813.jpg,data\dataSources\fer2013\happy\Training_39477813.jpg,happy,FER2013,Training_39477813_happy_FER2013,Train
Training_96822829.jpg,data\dataSources\fer2013\happy\Training_96822829.jpg,happy,FER2013,Training_96822829_happy_FER2013,Train
PublicTest_50921146.jpg,data\dataSources\fer2013\neutral\PublicTest_50921146.jpg,neutral,FER2013,PublicTest_50921146_neutral_FER2013,Train
Training_92921932.jpg,data\dataSources\fer2013\angry\Training_92921932.jpg,angry,FER2013,Training_92921932_angry_FER2013,Train
Training_26074009.jpg,data\dataSources\fer2013\happy\Training_26074009.jpg,happy,FER2013,Training_26074009_happy_FER2013,Train
Training_3473797.jpg,data\dataSources\fer2013\happy\Training_3473797.jpg,happy,FER2013,Training_3473797_happy_FER2013,Train
Training_85238107.jpg,data\dataSources\fer2013\angry\Training_85238107.jpg,angry,FER2013,Training_85238107_angry_FER2013,Train
Training_51102215.jpg,data\dataSources\fer2013\happy\Training_51102215.jpg,happy,FER2013,Training_51102215_happy_FER2013,Train
Training_39478974.jpg,data\dataSources\fer2013\happy\Training_39478974.jpg,happy,FER2013,Training_39478974_happy_FER2013,Train
Training_97904386.jpg,data\dataSources\fer2013\neutral\Training_97904386.jpg,neutral,FER2013,Training_97904386_neutral_FER2013,Train
PublicTest_29663397.jpg,data\dataSources\fer2013\happy\PublicTest_29663397.jpg,happy,FER2013,PublicTest_29663397_happy_FER2013,Train
Training_82949465.jpg,data\dataSources\fer2013\happy\Training_82949465.jpg,happy,FER2013,Training_82949465_happy_FER2013,Train
Training_247656.jpg,data\dataSources\fer2013\angry\Training_247656.jpg,angry,FER2013,Training_247656_angry_FER2013,Train
Training_98196607.jpg,data\dataSources\fer2013\happy\Training_98196607.jpg,happy,FER2013,Training_98196607_happy_FER2013,Train
Training_28079328.jpg,data\dataSources\fer2013\neutral\Training_28079328.jpg,neutral,FER2013,Training_28079328_neutral_FER2013,Train
Training_3661380.jpg,data\dataSources\fer2013\happy\Training_3661380.jpg,happy,FER2013,Training_3661380_happy_FER2013,Train
Training_21355365.jpg,data\dataSources\fer2013\neutral\Training_21355365.jpg,neutral,FER2013,Training_21355365_neutral_FER2013,Train
Training_36911874.jpg,data\dataSources\fer2013\angry\Training_36911874.jpg,angry,FER2013,Training_36911874_angry_FER2013,Train
Training_92464227.jpg,data\dataSources\fer2013\neutral\Training_92464227.jpg,neutral,FER2013,Training_92464227_neutral_FER2013,Train
Training_25659765.jpg,data\dataSources\fer2013\happy\Training_25659765.jpg,happy,FER2013,Training_25659765_happy_FER2013,Train
Training_3544433.jpg,data\dataSources\fer2013\angry\Training_3544433.jpg,angry,FER2013,Training_3544433_angry_FER2013,Train
Training_12415549.jpg,data\dataSources\fer2013\neutral\Training_12415549.jpg,neutral,FER2013,Training_12415549_neutral_FER2013,Train
Training_66399525.jpg,data\dataSources\fer2013\neutral\Training_66399525.jpg,neutral,FER2013,Training_66399525_neutral_FER2013,Train
Training_25606751.jpg,data\dataSources\fer2013\neutral\Training_25606751.jpg,neutral,FER2013,Training_25606751_neutral_FER2013,Train
Training_19070630.jpg,data\dataSources\fer2013\happy\Training_19070630.jpg,happy,FER2013,Training_19070630_happy_FER2013,Train
Training_31260105.jpg,data\dataSources\fer2013\neutral\Training_31260105.jpg,neutral,FER2013,Training_31260105_neutral_FER2013,Train
PrivateTest_40249114.jpg,data\dataSources\fer2013\happy\PrivateTest_40249114.jpg,happy,FER2013,PrivateTest_40249114_happy_FER2013,Train
Training_52401239.jpg,data\dataSources\fer2013\happy\Training_52401239.jpg,happy,FER2013,Training_52401239_happy_FER2013,Train
Training_46191606.jpg,data\dataSources\fer2013\happy\Training_46191606.jpg,happy,FER2013,Training_46191606_happy_FER2013,Train
Training_25666045.jpg,data\dataSources\fer2013\happy\Training_25666045.jpg,happy,FER2013,Training_25666045_happy_FER2013,Train
Training_2082775.jpg,data\dataSources\fer2013\happy\Training_2082775.jpg,happy,FER2013,Training_2082775_happy_FER2013,Train
Training_88932198.jpg,data\dataSources\fer2013\happy\Training_88932198.jpg,happy,FER2013,Training_88932198_happy_FER2013,Train
Training_33412294.jpg,data\dataSources\fer2013\neutral\Training_33412294.jpg,neutral,FER2013,Training_33412294_neutral_FER2013,Train
Training_48614073.jpg,data\dataSources\fer2013\angry\Training_48614073.jpg,angry,FER2013,Training_48614073_angry_FER2013,Train
Training_40501812.jpg,data\dataSources\fer2013\happy\Training_40501812.jpg,happy,FER2013,Training_40501812_happy_FER2013,Train
Training_47056432.jpg,data\dataSources\fer2013\neutral\Training_47056432.jpg,neutral,FER2013,Training_47056432_neutral_FER2013,Train
Training_41552509.jpg,data\dataSources\fer2013\neutral\Training_41552509.jpg,neutral,FER2013,Training_41552509_neutral_FER2013,Train
Training_52000213.jpg,data\dataSources\fer2013\neutral\Training_52000213.jpg,neutral,FER2013,Training_52000213_neutral_FER2013,Train
Training_79777355.jpg,data\dataSources\fer2013\neutral\Training_79777355.jpg,neutral,FER2013,Training_79777355_neutral_FER2013,Train
Training_55606268.jpg,data\dataSources\fer2013\neutral\Training_55606268.jpg,neutral,FER2013,Training_55606268_neutral_FER2013,Train
Training_5099181.jpg,data\dataSources\fer2013\angry\Training_5099181.jpg,angry,FER2013,Training_5099181_angry_FER2013,Train
PrivateTest_51662301.jpg,data\dataSources\fer2013\angry\PrivateTest_51662301.jpg,angry,FER2013,PrivateTest_51662301_angry_FER2013,Train
Training_59122313.jpg,data\dataSources\fer2013\neutral\Training_59122313.jpg,neutral,FER2013,Training_59122313_neutral_FER2013,Train
Training_17066824.jpg,data\dataSources\fer2013\neutral\Training_17066824.jpg,neutral,FER2013,Training_17066824_neutral_FER2013,Train
Training_6608345.jpg,data\dataSources\fer2013\happy\Training_6608345.jpg,happy,FER2013,Training_6608345_happy_FER2013,Train
Training_74568103.jpg,data\dataSources\fer2013\happy\Training_74568103.jpg,happy,FER2013,Training_74568103_happy_FER2013,Train
Training_46747707.jpg,data\dataSources\fer2013\happy\Training_46747707.jpg,happy,FER2013,Training_46747707_happy_FER2013,Train
Training_98711609.jpg,data\dataSources\fer2013\happy\Training_98711609.jpg,happy,FER2013,Training_98711609_happy_FER2013,Train
Training_93455860.jpg,data\dataSources\fer2013\happy\Training_93455860.jpg,happy,FER2013,Training_93455860_happy_FER2013,Train
Training_1505570.jpg,data\dataSources\fer2013\happy\Training_1505570.jpg,happy,FER2013,Training_1505570_happy_FER2013,Train
Training_79830620.jpg,data\dataSources\fer2013\happy\Training_79830620.jpg,happy,FER2013,Training_79830620_happy_FER2013,Train
PublicTest_55888619.jpg,data\dataSources\fer2013\happy\PublicTest_55888619.jpg,happy,FER2013,PublicTest_55888619_happy_FER2013,Train
Training_41089453.jpg,data\dataSources\fer2013\neutral\Training_41089453.jpg,neutral,FER2013,Training_41089453_neutral_FER2013,Train
Training_70579108.jpg,data\dataSources\fer2013\happy\Training_70579108.jpg,happy,FER2013,Training_70579108_happy_FER2013,Train
Training_12564595.jpg,data\dataSources\fer2013\happy\Training_12564595.jpg,happy,FER2013,Training_12564595_happy_FER2013,Train
Training_98477391.jpg,data\dataSources\fer2013\happy\Training_98477391.jpg,happy,FER2013,Training_98477391_happy_FER2013,Train
Training_56413460.jpg,data\dataSources\fer2013\angry\Training_56413460.jpg,angry,FER2013,Training_56413460_angry_FER2013,Train
PrivateTest_58842420.jpg,data\dataSources\fer2013\happy\PrivateTest_58842420.jpg,happy,FER2013,PrivateTest_58842420_happy_FER2013,Train
Training_85785246.jpg,data\dataSources\fer2013\neutral\Training_85785246.jpg,neutral,FER2013,Training_85785246_neutral_FER2013,Train
Training_53546653.jpg,data\dataSources\fer2013\neutral\Training_53546653.jpg,neutral,FER2013,Training_53546653_neutral_FER2013,Train
Training_15959825.jpg,data\dataSources\fer2013\neutral\Training_15959825.jpg,neutral,FER2013,Training_15959825_neutral_FER2013,Train
Training_55691967.jpg,data\dataSources\fer2013\angry\Training_55691967.jpg,angry,FER2013,Training_55691967_angry_FER2013,Train
PrivateTest_72495721.jpg,data\dataSources\fer2013\angry\PrivateTest_72495721.jpg,angry,FER2013,PrivateTest_72495721_angry_FER2013,Train
Training_27830602.jpg,data\dataSources\fer2013\angry\Training_27830602.jpg,angry,FER2013,Training_27830602_angry_FER2013,Train
Training_14866954.jpg,data\dataSources\fer2013\happy\Training_14866954.jpg,happy,FER2013,Training_14866954_happy_FER2013,Train
Training_14530363.jpg,data\dataSources\fer2013\angry\Training_14530363.jpg,angry,FER2013,Training_14530363_angry_FER2013,Train
PrivateTest_39826673.jpg,data\dataSources\fer2013\happy\PrivateTest_39826673.jpg,happy,FER2013,PrivateTest_39826673_happy_FER2013,Train
Training_46288058.jpg,data\dataSources\fer2013\neutral\Training_46288058.jpg,neutral,FER2013,Training_46288058_neutral_FER2013,Train
Training_98825791.jpg,data\dataSources\fer2013\happy\Training_98825791.jpg,happy,FER2013,Training_98825791_happy_FER2013,Train
Training_81154130.jpg,data\dataSources\fer2013\neutral\Training_81154130.jpg,neutral,FER2013,Training_81154130_neutral_FER2013,Train
Training_41820927.jpg,data\dataSources\fer2013\neutral\Training_41820927.jpg,neutral,FER2013,Training_41820927_neutral_FER2013,Train
Training_15784307.jpg,data\dataSources\fer2013\angry\Training_15784307.jpg,angry,FER2013,Training_15784307_angry_FER2013,Train
PublicTest_58836396.jpg,data\dataSources\fer2013\happy\PublicTest_58836396.jpg,happy,FER2013,PublicTest_58836396_happy_FER2013,Train
Training_78871569.jpg,data\dataSources\fer2013\happy\Training_78871569.jpg,happy,FER2013,Training_78871569_happy_FER2013,Train
Training_85625344.jpg,data\dataSources\fer2013\angry\Training_85625344.jpg,angry,FER2013,Training_85625344_angry_FER2013,Train
PrivateTest_64157579.jpg,data\dataSources\fer2013\angry\PrivateTest_64157579.jpg,angry,FER2013,PrivateTest_64157579_angry_FER2013,Train
Training_44237297.jpg,data\dataSources\fer2013\angry\Training_44237297.jpg,angry,FER2013,Training_44237297_angry_FER2013,Train
Training_40112514.jpg,data\dataSources\fer2013\happy\Training_40112514.jpg,happy,FER2013,Training_40112514_happy_FER2013,Train
Training_81059518.jpg,data\dataSources\fer2013\angry\Training_81059518.jpg,angry,FER2013,Training_81059518_angry_FER2013,Train
PrivateTest_37003270.jpg,data\dataSources\fer2013\neutral\PrivateTest_37003270.jpg,neutral,FER2013,PrivateTest_37003270_neutral_FER2013,Train
Training_80039330.jpg,data\dataSources\fer2013\happy\Training_80039330.jpg,happy,FER2013,Training_80039330_happy_FER2013,Train
Training_72014002.jpg,data\dataSources\fer2013\neutral\Training_72014002.jpg,neutral,FER2013,Training_72014002_neutral_FER2013,Train
Training_48751491.jpg,data\dataSources\fer2013\angry\Training_48751491.jpg,angry,FER2013,Training_48751491_angry_FER2013,Train
Training_9160588.jpg,data\dataSources\fer2013\neutral\Training_9160588.jpg,neutral,FER2013,Training_9160588_neutral_FER2013,Train
PrivateTest_62630976.jpg,data\dataSources\fer2013\angry\PrivateTest_62630976.jpg,angry,FER2013,PrivateTest_62630976_angry_FER2013,Train
PrivateTest_6029307.jpg,data\dataSources\fer2013\neutral\PrivateTest_6029307.jpg,neutral,FER2013,PrivateTest_6029307_neutral_FER2013,Train
Training_11091741.jpg,data\dataSources\fer2013\neutral\Training_11091741.jpg,neutral,FER2013,Training_11091741_neutral_FER2013,Train
Training_37918156.jpg,data\dataSources\fer2013\happy\Training_37918156.jpg,happy,FER2013,Training_37918156_happy_FER2013,Train
Training_99709257.jpg,data\dataSources\fer2013\happy\Training_99709257.jpg,happy,FER2013,Training_99709257_happy_FER2013,Train
PrivateTest_92594866.jpg,data\dataSources\fer2013\neutral\PrivateTest_92594866.jpg,neutral,FER2013,PrivateTest_92594866_neutral_FER2013,Train
Training_15431320.jpg,data\dataSources\fer2013\happy\Training_15431320.jpg,happy,FER2013,Training_15431320_happy_FER2013,Train
PrivateTest_46881419.jpg,data\dataSources\fer2013\angry\PrivateTest_46881419.jpg,angry,FER2013,PrivateTest_46881419_angry_FER2013,Train
PrivateTest_97911314.jpg,data\dataSources\fer2013\angry\PrivateTest_97911314.jpg,angry,FER2013,PrivateTest_97911314_angry_FER2013,Train
Training_83641114.jpg,data\dataSources\fer2013\neutral\Training_83641114.jpg,neutral,FER2013,Training_83641114_neutral_FER2013,Train
Training_23707836.jpg,data\dataSources\fer2013\happy\Training_23707836.jpg,happy,FER2013,Training_23707836_happy_FER2013,Train
PrivateTest_51289612.jpg,data\dataSources\fer2013\angry\PrivateTest_51289612.jpg,angry,FER2013,PrivateTest_51289612_angry_FER2013,Train
Training_16270214.jpg,data\dataSources\fer2013\happy\Training_16270214.jpg,happy,FER2013,Training_16270214_happy_FER2013,Train
Training_25986851.jpg,data\dataSources\fer2013\angry\Training_25986851.jpg,angry,FER2013,Training_25986851_angry_FER2013,Train
Training_30392075.jpg,data\dataSources\fer2013\neutral\Training_30392075.jpg,neutral,FER2013,Training_30392075_neutral_FER2013,Train
PrivateTest_8115978.jpg,data\dataSources\fer2013\happy\PrivateTest_8115978.jpg,happy,FER2013,PrivateTest_8115978_happy_FER2013,Train
Training_79583121.jpg,data\dataSources\fer2013\neutral\Training_79583121.jpg,neutral,FER2013,Training_79583121_neutral_FER2013,Train
Training_87661971.jpg,data\dataSources\fer2013\happy\Training_87661971.jpg,happy,FER2013,Training_87661971_happy_FER2013,Train
Training_28780850.jpg,data\dataSources\fer2013\happy\Training_28780850.jpg,happy,FER2013,Training_28780850_happy_FER2013,Train
Training_24953497.jpg,data\dataSources\fer2013\happy\Training_24953497.jpg,happy,FER2013,Training_24953497_happy_FER2013,Train
Training_13600674.jpg,data\dataSources\fer2013\happy\Training_13600674.jpg,happy,FER2013,Training_13600674_happy_FER2013,Train
Training_22001842.jpg,data\dataSources\fer2013\happy\Training_22001842.jpg,happy,FER2013,Training_22001842_happy_FER2013,Train
Training_96514626.jpg,data\dataSources\fer2013\happy\Training_96514626.jpg,happy,FER2013,Training_96514626_happy_FER2013,Train
PrivateTest_26149470.jpg,data\dataSources\fer2013\angry\PrivateTest_26149470.jpg,angry,FER2013,PrivateTest_26149470_angry_FER2013,Train
PrivateTest_28003761.jpg,data\dataSources\fer2013\angry\PrivateTest_28003761.jpg,angry,FER2013,PrivateTest_28003761_angry_FER2013,Train
Training_64669227.jpg,data\dataSources\fer2013\happy\Training_64669227.jpg,happy,FER2013,Training_64669227_happy_FER2013,Train
Training_40229609.jpg,data\dataSources\fer2013\happy\Training_40229609.jpg,happy,FER2013,Training_40229609_happy_FER2013,Train
Training_72939025.jpg,data\dataSources\fer2013\angry\Training_72939025.jpg,angry,FER2013,Training_72939025_angry_FER2013,Train
Training_67491344.jpg,data\dataSources\fer2013\happy\Training_67491344.jpg,happy,FER2013,Training_67491344_happy_FER2013,Train
Training_34590244.jpg,data\dataSources\fer2013\happy\Training_34590244.jpg,happy,FER2013,Training_34590244_happy_FER2013,Train
Training_65978744.jpg,data\dataSources\fer2013\angry\Training_65978744.jpg,angry,FER2013,Training_65978744_angry_FER2013,Train
Training_42358145.jpg,data\dataSources\fer2013\happy\Training_42358145.jpg,happy,FER2013,Training_42358145_happy_FER2013,Train
Training_59473829.jpg,data\dataSources\fer2013\happy\Training_59473829.jpg,happy,FER2013,Training_59473829_happy_FER2013,Train
Training_11673528.jpg,data\dataSources\fer2013\happy\Training_11673528.jpg,happy,FER2013,Training_11673528_happy_FER2013,Train
Training_78481625.jpg,data\dataSources\fer2013\angry\Training_78481625.jpg,angry,FER2013,Training_78481625_angry_FER2013,Train
Training_26972626.jpg,data\dataSources\fer2013\happy\Training_26972626.jpg,happy,FER2013,Training_26972626_happy_FER2013,Train
PublicTest_97297069.jpg,data\dataSources\fer2013\happy\PublicTest_97297069.jpg,happy,FER2013,PublicTest_97297069_happy_FER2013,Train
Training_40021454.jpg,data\dataSources\fer2013\angry\Training_40021454.jpg,angry,FER2013,Training_40021454_angry_FER2013,Train
PublicTest_265313.jpg,data\dataSources\fer2013\neutral\PublicTest_265313.jpg,neutral,FER2013,PublicTest_265313_neutral_FER2013,Train
Training_76222350.jpg,data\dataSources\fer2013\angry\Training_76222350.jpg,angry,FER2013,Training_76222350_angry_FER2013,Train
Training_82563243.jpg,data\dataSources\fer2013\happy\Training_82563243.jpg,happy,FER2013,Training_82563243_happy_FER2013,Train
PublicTest_61324346.jpg,data\dataSources\fer2013\happy\PublicTest_61324346.jpg,happy,FER2013,PublicTest_61324346_happy_FER2013,Train
Training_21167328.jpg,data\dataSources\fer2013\happy\Training_21167328.jpg,happy,FER2013,Training_21167328_happy_FER2013,Train
Training_42918050.jpg,data\dataSources\fer2013\neutral\Training_42918050.jpg,neutral,FER2013,Training_42918050_neutral_FER2013,Train
Training_25811237.jpg,data\dataSources\fer2013\happy\Training_25811237.jpg,happy,FER2013,Training_25811237_happy_FER2013,Train
Training_34141219.jpg,data\dataSources\fer2013\happy\Training_34141219.jpg,happy,FER2013,Training_34141219_happy_FER2013,Train
Training_9539412.jpg,data\dataSources\fer2013\happy\Training_9539412.jpg,happy,FER2013,Training_9539412_happy_FER2013,Train
Training_56457556.jpg,data\dataSources\fer2013\happy\Training_56457556.jpg,happy,FER2013,Training_56457556_happy_FER2013,Train
PublicTest_90378794.jpg,data\dataSources\fer2013\angry\PublicTest_90378794.jpg,angry,FER2013,PublicTest_90378794_angry_FER2013,Train
PrivateTest_1844176.jpg,data\dataSources\fer2013\neutral\PrivateTest_1844176.jpg,neutral,FER2013,PrivateTest_1844176_neutral_FER2013,Train
Training_82611537.jpg,data\dataSources\fer2013\neutral\Training_82611537.jpg,neutral,FER2013,Training_82611537_neutral_FER2013,Train
Training_63504886.jpg,data\dataSources\fer2013\happy\Training_63504886.jpg,happy,FER2013,Training_63504886_happy_FER2013,Train
Training_17541542.jpg,data\dataSources\fer2013\neutral\Training_17541542.jpg,neutral,FER2013,Training_17541542_neutral_FER2013,Train
PrivateTest_84558655.jpg,data\dataSources\fer2013\happy\PrivateTest_84558655.jpg,happy,FER2013,PrivateTest_84558655_happy_FER2013,Train
Training_92737071.jpg,data\dataSources\fer2013\neutral\Training_92737071.jpg,neutral,FER2013,Training_92737071_neutral_FER2013,Train
Training_35133903.jpg,data\dataSources\fer2013\angry\Training_35133903.jpg,angry,FER2013,Training_35133903_angry_FER2013,Train
Training_94904202.jpg,data\dataSources\fer2013\angry\Training_94904202.jpg,angry,FER2013,Training_94904202_angry_FER2013,Train
Training_92465334.jpg,data\dataSources\fer2013\neutral\Training_92465334.jpg,neutral,FER2013,Training_92465334_neutral_FER2013,Train
Training_60493583.jpg,data\dataSources\fer2013\neutral\Training_60493583.jpg,neutral,FER2013,Training_60493583_neutral_FER2013,Train
PrivateTest_45144753.jpg,data\dataSources\fer2013\neutral\PrivateTest_45144753.jpg,neutral,FER2013,PrivateTest_45144753_neutral_FER2013,Train
Training_58420373.jpg,data\dataSources\fer2013\happy\Training_58420373.jpg,happy,FER2013,Training_58420373_happy_FER2013,Train
Training_72504126.jpg,data\dataSources\fer2013\happy\Training_72504126.jpg,happy,FER2013,Training_72504126_happy_FER2013,Train
Training_3954538.jpg,data\dataSources\fer2013\happy\Training_3954538.jpg,happy,FER2013,Training_3954538_happy_FER2013,Train
Training_18626346.jpg,data\dataSources\fer2013\happy\Training_18626346.jpg,happy,FER2013,Training_18626346_happy_FER2013,Train
Training_48763607.jpg,data\dataSources\fer2013\neutral\Training_48763607.jpg,neutral,FER2013,Training_48763607_neutral_FER2013,Train
Training_85156837.jpg,data\dataSources\fer2013\angry\Training_85156837.jpg,angry,FER2013,Training_85156837_angry_FER2013,Train
