Image Name,Path,Label,Source,CompositeName
Training_87055466.jpg,PART_1/data/cleanedData\train\happy\Training_87055466.jpg,happy,FER2013,Training_87055466_happy_FER2013
Training_77345859.jpg,PART_1/data/cleanedData\train\happy\Training_77345859.jpg,happy,FER2013,Training_77345859_happy_FER2013
Training_55828547.jpg,PART_1/data/cleanedData\train\happy\Training_55828547.jpg,happy,FER2013,Training_55828547_happy_FER2013
Training_41073930.jpg,PART_1/data/cleanedData\train\happy\Training_41073930.jpg,happy,FER2013,Training_41073930_happy_FER2013
Training_21466445.jpg,PART_1/data/cleanedData\train\happy\Training_21466445.jpg,happy,FER2013,Training_21466445_happy_FER2013
Training_68470826.jpg,PART_1/data/cleanedData\train\happy\Training_68470826.jpg,happy,FER2013,Training_68470826_happy_FER2013
Training_57784580.jpg,PART_1/data/cleanedData\train\happy\Training_57784580.jpg,happy,FER2013,Training_57784580_happy_FER2013
PublicTest_81973751.jpg,PART_1/data/cleanedData\train\happy\PublicTest_81973751.jpg,happy,FER2013,PublicTest_81973751_happy_FER2013
Training_66947849.jpg,PART_1/data/cleanedData\train\happy\Training_66947849.jpg,happy,FER2013,Training_66947849_happy_FER2013
PublicTest_85766163.jpg,PART_1/data/cleanedData\train\happy\PublicTest_85766163.jpg,happy,FER2013,PublicTest_85766163_happy_FER2013
Training_11531343.jpg,PART_1/data/cleanedData\train\happy\Training_11531343.jpg,happy,FER2013,Training_11531343_happy_FER2013
Training_63740958.jpg,PART_1/data/cleanedData\train\happy\Training_63740958.jpg,happy,FER2013,Training_63740958_happy_FER2013
PublicTest_34920736.jpg,PART_1/data/cleanedData\train\happy\PublicTest_34920736.jpg,happy,FER2013,PublicTest_34920736_happy_FER2013
Training_38923403.jpg,PART_1/data/cleanedData\train\happy\Training_38923403.jpg,happy,FER2013,Training_38923403_happy_FER2013
Training_38419695.jpg,PART_1/data/cleanedData\train\happy\Training_38419695.jpg,happy,FER2013,Training_38419695_happy_FER2013
Training_43210198.jpg,PART_1/data/cleanedData\train\happy\Training_43210198.jpg,happy,FER2013,Training_43210198_happy_FER2013
Training_66528800.jpg,PART_1/data/cleanedData\train\happy\Training_66528800.jpg,happy,FER2013,Training_66528800_happy_FER2013
Training_98691765.jpg,PART_1/data/cleanedData\train\happy\Training_98691765.jpg,happy,FER2013,Training_98691765_happy_FER2013
Training_88776166.jpg,PART_1/data/cleanedData\train\happy\Training_88776166.jpg,happy,FER2013,Training_88776166_happy_FER2013
Training_68630514.jpg,PART_1/data/cleanedData\train\happy\Training_68630514.jpg,happy,FER2013,Training_68630514_happy_FER2013
Training_92813630.jpg,PART_1/data/cleanedData\train\happy\Training_92813630.jpg,happy,FER2013,Training_92813630_happy_FER2013
PrivateTest_28785248.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_28785248.jpg,happy,FER2013,PrivateTest_28785248_happy_FER2013
Training_6608345.jpg,PART_1/data/cleanedData\train\happy\Training_6608345.jpg,happy,FER2013,Training_6608345_happy_FER2013
Training_36575080.jpg,PART_1/data/cleanedData\train\happy\Training_36575080.jpg,happy,FER2013,Training_36575080_happy_FER2013
Training_42437925.jpg,PART_1/data/cleanedData\train\happy\Training_42437925.jpg,happy,FER2013,Training_42437925_happy_FER2013
PublicTest_93184422.jpg,PART_1/data/cleanedData\train\happy\PublicTest_93184422.jpg,happy,FER2013,PublicTest_93184422_happy_FER2013
Training_5105177.jpg,PART_1/data/cleanedData\train\happy\Training_5105177.jpg,happy,FER2013,Training_5105177_happy_FER2013
Training_60179675.jpg,PART_1/data/cleanedData\train\happy\Training_60179675.jpg,happy,FER2013,Training_60179675_happy_FER2013
Training_28198433.jpg,PART_1/data/cleanedData\train\happy\Training_28198433.jpg,happy,FER2013,Training_28198433_happy_FER2013
Training_46838216.jpg,PART_1/data/cleanedData\train\happy\Training_46838216.jpg,happy,FER2013,Training_46838216_happy_FER2013
Training_92858175.jpg,PART_1/data/cleanedData\train\happy\Training_92858175.jpg,happy,FER2013,Training_92858175_happy_FER2013
Training_42700566.jpg,PART_1/data/cleanedData\train\happy\Training_42700566.jpg,happy,FER2013,Training_42700566_happy_FER2013
Training_98196607.jpg,PART_1/data/cleanedData\train\happy\Training_98196607.jpg,happy,FER2013,Training_98196607_happy_FER2013
PrivateTest_33336951.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_33336951.jpg,happy,FER2013,PrivateTest_33336951_happy_FER2013
PrivateTest_41307619.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_41307619.jpg,happy,FER2013,PrivateTest_41307619_happy_FER2013
Training_74758860.jpg,PART_1/data/cleanedData\train\happy\Training_74758860.jpg,happy,FER2013,Training_74758860_happy_FER2013
PrivateTest_3447769.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_3447769.jpg,happy,FER2013,PrivateTest_3447769_happy_FER2013
Training_39160872.jpg,PART_1/data/cleanedData\train\happy\Training_39160872.jpg,happy,FER2013,Training_39160872_happy_FER2013
Training_53227299.jpg,PART_1/data/cleanedData\train\happy\Training_53227299.jpg,happy,FER2013,Training_53227299_happy_FER2013
PublicTest_50392408.jpg,PART_1/data/cleanedData\train\happy\PublicTest_50392408.jpg,happy,FER2013,PublicTest_50392408_happy_FER2013
Training_91468416.jpg,PART_1/data/cleanedData\train\happy\Training_91468416.jpg,happy,FER2013,Training_91468416_happy_FER2013
Training_84197631.jpg,PART_1/data/cleanedData\train\happy\Training_84197631.jpg,happy,FER2013,Training_84197631_happy_FER2013
PrivateTest_49810785.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_49810785.jpg,happy,FER2013,PrivateTest_49810785_happy_FER2013
Training_58732250.jpg,PART_1/data/cleanedData\train\happy\Training_58732250.jpg,happy,FER2013,Training_58732250_happy_FER2013
Training_49515794.jpg,PART_1/data/cleanedData\train\happy\Training_49515794.jpg,happy,FER2013,Training_49515794_happy_FER2013
Training_666810.jpg,PART_1/data/cleanedData\train\happy\Training_666810.jpg,happy,FER2013,Training_666810_happy_FER2013
Training_29571687.jpg,PART_1/data/cleanedData\train\happy\Training_29571687.jpg,happy,FER2013,Training_29571687_happy_FER2013
Training_72559813.jpg,PART_1/data/cleanedData\train\happy\Training_72559813.jpg,happy,FER2013,Training_72559813_happy_FER2013
PrivateTest_27554547.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_27554547.jpg,happy,FER2013,PrivateTest_27554547_happy_FER2013
Training_52362018.jpg,PART_1/data/cleanedData\train\happy\Training_52362018.jpg,happy,FER2013,Training_52362018_happy_FER2013
Training_88065466.jpg,PART_1/data/cleanedData\train\happy\Training_88065466.jpg,happy,FER2013,Training_88065466_happy_FER2013
PrivateTest_97619865.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_97619865.jpg,happy,FER2013,PrivateTest_97619865_happy_FER2013
Training_40043651.jpg,PART_1/data/cleanedData\train\happy\Training_40043651.jpg,happy,FER2013,Training_40043651_happy_FER2013
Training_70095177.jpg,PART_1/data/cleanedData\train\happy\Training_70095177.jpg,happy,FER2013,Training_70095177_happy_FER2013
Training_27928324.jpg,PART_1/data/cleanedData\train\happy\Training_27928324.jpg,happy,FER2013,Training_27928324_happy_FER2013
PublicTest_49452096.jpg,PART_1/data/cleanedData\train\happy\PublicTest_49452096.jpg,happy,FER2013,PublicTest_49452096_happy_FER2013
Training_50176227.jpg,PART_1/data/cleanedData\train\happy\Training_50176227.jpg,happy,FER2013,Training_50176227_happy_FER2013
Training_6306893.jpg,PART_1/data/cleanedData\train\happy\Training_6306893.jpg,happy,FER2013,Training_6306893_happy_FER2013
PrivateTest_61352712.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_61352712.jpg,happy,FER2013,PrivateTest_61352712_happy_FER2013
Training_44238669.jpg,PART_1/data/cleanedData\train\happy\Training_44238669.jpg,happy,FER2013,Training_44238669_happy_FER2013
Training_41496228.jpg,PART_1/data/cleanedData\train\happy\Training_41496228.jpg,happy,FER2013,Training_41496228_happy_FER2013
Training_21634001.jpg,PART_1/data/cleanedData\train\happy\Training_21634001.jpg,happy,FER2013,Training_21634001_happy_FER2013
Training_77219425.jpg,PART_1/data/cleanedData\train\happy\Training_77219425.jpg,happy,FER2013,Training_77219425_happy_FER2013
Training_24807064.jpg,PART_1/data/cleanedData\train\happy\Training_24807064.jpg,happy,FER2013,Training_24807064_happy_FER2013
PrivateTest_34104108.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_34104108.jpg,happy,FER2013,PrivateTest_34104108_happy_FER2013
PublicTest_58836555.jpg,PART_1/data/cleanedData\train\happy\PublicTest_58836555.jpg,happy,FER2013,PublicTest_58836555_happy_FER2013
Training_20350428.jpg,PART_1/data/cleanedData\train\happy\Training_20350428.jpg,happy,FER2013,Training_20350428_happy_FER2013
Training_7845176.jpg,PART_1/data/cleanedData\train\happy\Training_7845176.jpg,happy,FER2013,Training_7845176_happy_FER2013
Training_60085953.jpg,PART_1/data/cleanedData\train\happy\Training_60085953.jpg,happy,FER2013,Training_60085953_happy_FER2013
Training_12451187.jpg,PART_1/data/cleanedData\train\happy\Training_12451187.jpg,happy,FER2013,Training_12451187_happy_FER2013
Training_91304897.jpg,PART_1/data/cleanedData\train\happy\Training_91304897.jpg,happy,FER2013,Training_91304897_happy_FER2013
PrivateTest_41502047.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_41502047.jpg,happy,FER2013,PrivateTest_41502047_happy_FER2013
Training_71372409.jpg,PART_1/data/cleanedData\train\happy\Training_71372409.jpg,happy,FER2013,Training_71372409_happy_FER2013
Training_26579056.jpg,PART_1/data/cleanedData\train\happy\Training_26579056.jpg,happy,FER2013,Training_26579056_happy_FER2013
Training_65079515.jpg,PART_1/data/cleanedData\train\happy\Training_65079515.jpg,happy,FER2013,Training_65079515_happy_FER2013
Training_83272931.jpg,PART_1/data/cleanedData\train\happy\Training_83272931.jpg,happy,FER2013,Training_83272931_happy_FER2013
Training_43903422.jpg,PART_1/data/cleanedData\train\happy\Training_43903422.jpg,happy,FER2013,Training_43903422_happy_FER2013
PublicTest_96979522.jpg,PART_1/data/cleanedData\train\happy\PublicTest_96979522.jpg,happy,FER2013,PublicTest_96979522_happy_FER2013
Training_69745664.jpg,PART_1/data/cleanedData\train\happy\Training_69745664.jpg,happy,FER2013,Training_69745664_happy_FER2013
Training_56193296.jpg,PART_1/data/cleanedData\train\happy\Training_56193296.jpg,happy,FER2013,Training_56193296_happy_FER2013
PublicTest_36629520.jpg,PART_1/data/cleanedData\train\happy\PublicTest_36629520.jpg,happy,FER2013,PublicTest_36629520_happy_FER2013
Training_41576124.jpg,PART_1/data/cleanedData\train\happy\Training_41576124.jpg,happy,FER2013,Training_41576124_happy_FER2013
Training_55554478.jpg,PART_1/data/cleanedData\train\happy\Training_55554478.jpg,happy,FER2013,Training_55554478_happy_FER2013
PrivateTest_12052491.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_12052491.jpg,happy,FER2013,PrivateTest_12052491_happy_FER2013
Training_97247380.jpg,PART_1/data/cleanedData\train\happy\Training_97247380.jpg,happy,FER2013,Training_97247380_happy_FER2013
Training_74971731.jpg,PART_1/data/cleanedData\train\happy\Training_74971731.jpg,happy,FER2013,Training_74971731_happy_FER2013
Training_10465648.jpg,PART_1/data/cleanedData\train\happy\Training_10465648.jpg,happy,FER2013,Training_10465648_happy_FER2013
PrivateTest_67493989.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_67493989.jpg,happy,FER2013,PrivateTest_67493989_happy_FER2013
Training_44413432.jpg,PART_1/data/cleanedData\train\happy\Training_44413432.jpg,happy,FER2013,Training_44413432_happy_FER2013
Training_80554059.jpg,PART_1/data/cleanedData\train\happy\Training_80554059.jpg,happy,FER2013,Training_80554059_happy_FER2013
Training_85391388.jpg,PART_1/data/cleanedData\train\happy\Training_85391388.jpg,happy,FER2013,Training_85391388_happy_FER2013
Training_54675927.jpg,PART_1/data/cleanedData\train\happy\Training_54675927.jpg,happy,FER2013,Training_54675927_happy_FER2013
Training_14330963.jpg,PART_1/data/cleanedData\train\happy\Training_14330963.jpg,happy,FER2013,Training_14330963_happy_FER2013
Training_99264929.jpg,PART_1/data/cleanedData\train\happy\Training_99264929.jpg,happy,FER2013,Training_99264929_happy_FER2013
Training_18373374.jpg,PART_1/data/cleanedData\train\happy\Training_18373374.jpg,happy,FER2013,Training_18373374_happy_FER2013
Training_24306769.jpg,PART_1/data/cleanedData\train\happy\Training_24306769.jpg,happy,FER2013,Training_24306769_happy_FER2013
Training_89142458.jpg,PART_1/data/cleanedData\train\happy\Training_89142458.jpg,happy,FER2013,Training_89142458_happy_FER2013
Training_88399527.jpg,PART_1/data/cleanedData\train\happy\Training_88399527.jpg,happy,FER2013,Training_88399527_happy_FER2013
Training_15267595.jpg,PART_1/data/cleanedData\train\happy\Training_15267595.jpg,happy,FER2013,Training_15267595_happy_FER2013
Training_44322637.jpg,PART_1/data/cleanedData\train\happy\Training_44322637.jpg,happy,FER2013,Training_44322637_happy_FER2013
Training_84161741.jpg,PART_1/data/cleanedData\train\happy\Training_84161741.jpg,happy,FER2013,Training_84161741_happy_FER2013
Training_6407871.jpg,PART_1/data/cleanedData\train\happy\Training_6407871.jpg,happy,FER2013,Training_6407871_happy_FER2013
Training_10109375.jpg,PART_1/data/cleanedData\train\happy\Training_10109375.jpg,happy,FER2013,Training_10109375_happy_FER2013
Training_85749374.jpg,PART_1/data/cleanedData\train\happy\Training_85749374.jpg,happy,FER2013,Training_85749374_happy_FER2013
Training_23406126.jpg,PART_1/data/cleanedData\train\happy\Training_23406126.jpg,happy,FER2013,Training_23406126_happy_FER2013
Training_69040593.jpg,PART_1/data/cleanedData\train\happy\Training_69040593.jpg,happy,FER2013,Training_69040593_happy_FER2013
Training_16674696.jpg,PART_1/data/cleanedData\train\happy\Training_16674696.jpg,happy,FER2013,Training_16674696_happy_FER2013
Training_12198698.jpg,PART_1/data/cleanedData\train\happy\Training_12198698.jpg,happy,FER2013,Training_12198698_happy_FER2013
PrivateTest_33854238.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_33854238.jpg,happy,FER2013,PrivateTest_33854238_happy_FER2013
PrivateTest_14530913.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_14530913.jpg,happy,FER2013,PrivateTest_14530913_happy_FER2013
PublicTest_55281637.jpg,PART_1/data/cleanedData\train\happy\PublicTest_55281637.jpg,happy,FER2013,PublicTest_55281637_happy_FER2013
PrivateTest_82741933.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_82741933.jpg,happy,FER2013,PrivateTest_82741933_happy_FER2013
Training_90246347.jpg,PART_1/data/cleanedData\train\happy\Training_90246347.jpg,happy,FER2013,Training_90246347_happy_FER2013
Training_46777059.jpg,PART_1/data/cleanedData\train\happy\Training_46777059.jpg,happy,FER2013,Training_46777059_happy_FER2013
Training_56095982.jpg,PART_1/data/cleanedData\train\happy\Training_56095982.jpg,happy,FER2013,Training_56095982_happy_FER2013
Training_16449507.jpg,PART_1/data/cleanedData\train\happy\Training_16449507.jpg,happy,FER2013,Training_16449507_happy_FER2013
PublicTest_84477627.jpg,PART_1/data/cleanedData\train\happy\PublicTest_84477627.jpg,happy,FER2013,PublicTest_84477627_happy_FER2013
PrivateTest_20212302.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_20212302.jpg,happy,FER2013,PrivateTest_20212302_happy_FER2013
Training_177442.jpg,PART_1/data/cleanedData\train\happy\Training_177442.jpg,happy,FER2013,Training_177442_happy_FER2013
Training_39830997.jpg,PART_1/data/cleanedData\train\happy\Training_39830997.jpg,happy,FER2013,Training_39830997_happy_FER2013
Training_54541966.jpg,PART_1/data/cleanedData\train\happy\Training_54541966.jpg,happy,FER2013,Training_54541966_happy_FER2013
PublicTest_69207826.jpg,PART_1/data/cleanedData\train\happy\PublicTest_69207826.jpg,happy,FER2013,PublicTest_69207826_happy_FER2013
Training_82680700.jpg,PART_1/data/cleanedData\train\happy\Training_82680700.jpg,happy,FER2013,Training_82680700_happy_FER2013
Training_582538.jpg,PART_1/data/cleanedData\train\happy\Training_582538.jpg,happy,FER2013,Training_582538_happy_FER2013
Training_54294463.jpg,PART_1/data/cleanedData\train\happy\Training_54294463.jpg,happy,FER2013,Training_54294463_happy_FER2013
Training_44317542.jpg,PART_1/data/cleanedData\train\happy\Training_44317542.jpg,happy,FER2013,Training_44317542_happy_FER2013
Training_8368466.jpg,PART_1/data/cleanedData\train\happy\Training_8368466.jpg,happy,FER2013,Training_8368466_happy_FER2013
Training_36185530.jpg,PART_1/data/cleanedData\train\happy\Training_36185530.jpg,happy,FER2013,Training_36185530_happy_FER2013
Training_23711597.jpg,PART_1/data/cleanedData\train\happy\Training_23711597.jpg,happy,FER2013,Training_23711597_happy_FER2013
Training_11205172.jpg,PART_1/data/cleanedData\train\happy\Training_11205172.jpg,happy,FER2013,Training_11205172_happy_FER2013
Training_1866804.jpg,PART_1/data/cleanedData\train\happy\Training_1866804.jpg,happy,FER2013,Training_1866804_happy_FER2013
Training_10367793.jpg,PART_1/data/cleanedData\train\happy\Training_10367793.jpg,happy,FER2013,Training_10367793_happy_FER2013
Training_63185067.jpg,PART_1/data/cleanedData\train\happy\Training_63185067.jpg,happy,FER2013,Training_63185067_happy_FER2013
Training_53955984.jpg,PART_1/data/cleanedData\train\happy\Training_53955984.jpg,happy,FER2013,Training_53955984_happy_FER2013
Training_5083184.jpg,PART_1/data/cleanedData\train\happy\Training_5083184.jpg,happy,FER2013,Training_5083184_happy_FER2013
PublicTest_38561327.jpg,PART_1/data/cleanedData\train\happy\PublicTest_38561327.jpg,happy,FER2013,PublicTest_38561327_happy_FER2013
Training_16866158.jpg,PART_1/data/cleanedData\train\happy\Training_16866158.jpg,happy,FER2013,Training_16866158_happy_FER2013
Training_10220224.jpg,PART_1/data/cleanedData\train\happy\Training_10220224.jpg,happy,FER2013,Training_10220224_happy_FER2013
PrivateTest_98662353.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_98662353.jpg,happy,FER2013,PrivateTest_98662353_happy_FER2013
Training_25446614.jpg,PART_1/data/cleanedData\train\happy\Training_25446614.jpg,happy,FER2013,Training_25446614_happy_FER2013
Training_88716585.jpg,PART_1/data/cleanedData\train\happy\Training_88716585.jpg,happy,FER2013,Training_88716585_happy_FER2013
Training_71252302.jpg,PART_1/data/cleanedData\train\happy\Training_71252302.jpg,happy,FER2013,Training_71252302_happy_FER2013
Training_88504784.jpg,PART_1/data/cleanedData\train\happy\Training_88504784.jpg,happy,FER2013,Training_88504784_happy_FER2013
Training_80171012.jpg,PART_1/data/cleanedData\train\happy\Training_80171012.jpg,happy,FER2013,Training_80171012_happy_FER2013
Training_51841344.jpg,PART_1/data/cleanedData\train\happy\Training_51841344.jpg,happy,FER2013,Training_51841344_happy_FER2013
Training_56089032.jpg,PART_1/data/cleanedData\train\happy\Training_56089032.jpg,happy,FER2013,Training_56089032_happy_FER2013
Training_30336866.jpg,PART_1/data/cleanedData\train\happy\Training_30336866.jpg,happy,FER2013,Training_30336866_happy_FER2013
Training_36292934.jpg,PART_1/data/cleanedData\train\happy\Training_36292934.jpg,happy,FER2013,Training_36292934_happy_FER2013
Training_12080570.jpg,PART_1/data/cleanedData\train\happy\Training_12080570.jpg,happy,FER2013,Training_12080570_happy_FER2013
Training_9722329.jpg,PART_1/data/cleanedData\train\happy\Training_9722329.jpg,happy,FER2013,Training_9722329_happy_FER2013
Training_2896698.jpg,PART_1/data/cleanedData\train\happy\Training_2896698.jpg,happy,FER2013,Training_2896698_happy_FER2013
PublicTest_87921546.jpg,PART_1/data/cleanedData\train\happy\PublicTest_87921546.jpg,happy,FER2013,PublicTest_87921546_happy_FER2013
PublicTest_37503906.jpg,PART_1/data/cleanedData\train\happy\PublicTest_37503906.jpg,happy,FER2013,PublicTest_37503906_happy_FER2013
Training_82581464.jpg,PART_1/data/cleanedData\train\happy\Training_82581464.jpg,happy,FER2013,Training_82581464_happy_FER2013
Training_14946849.jpg,PART_1/data/cleanedData\train\happy\Training_14946849.jpg,happy,FER2013,Training_14946849_happy_FER2013
PrivateTest_928647.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_928647.jpg,happy,FER2013,PrivateTest_928647_happy_FER2013
PublicTest_52662964.jpg,PART_1/data/cleanedData\train\happy\PublicTest_52662964.jpg,happy,FER2013,PublicTest_52662964_happy_FER2013
Training_83878071.jpg,PART_1/data/cleanedData\train\happy\Training_83878071.jpg,happy,FER2013,Training_83878071_happy_FER2013
Training_16906853.jpg,PART_1/data/cleanedData\train\happy\Training_16906853.jpg,happy,FER2013,Training_16906853_happy_FER2013
Training_84004456.jpg,PART_1/data/cleanedData\train\happy\Training_84004456.jpg,happy,FER2013,Training_84004456_happy_FER2013
Training_92534494.jpg,PART_1/data/cleanedData\train\happy\Training_92534494.jpg,happy,FER2013,Training_92534494_happy_FER2013
Training_95673040.jpg,PART_1/data/cleanedData\train\happy\Training_95673040.jpg,happy,FER2013,Training_95673040_happy_FER2013
PrivateTest_78076860.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_78076860.jpg,happy,FER2013,PrivateTest_78076860_happy_FER2013
Training_76746311.jpg,PART_1/data/cleanedData\train\happy\Training_76746311.jpg,happy,FER2013,Training_76746311_happy_FER2013
PublicTest_13888087.jpg,PART_1/data/cleanedData\train\happy\PublicTest_13888087.jpg,happy,FER2013,PublicTest_13888087_happy_FER2013
Training_61120280.jpg,PART_1/data/cleanedData\train\happy\Training_61120280.jpg,happy,FER2013,Training_61120280_happy_FER2013
Training_25991985.jpg,PART_1/data/cleanedData\train\happy\Training_25991985.jpg,happy,FER2013,Training_25991985_happy_FER2013
Training_51658595.jpg,PART_1/data/cleanedData\train\happy\Training_51658595.jpg,happy,FER2013,Training_51658595_happy_FER2013
Training_75762211.jpg,PART_1/data/cleanedData\train\happy\Training_75762211.jpg,happy,FER2013,Training_75762211_happy_FER2013
PrivateTest_25805516.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_25805516.jpg,happy,FER2013,PrivateTest_25805516_happy_FER2013
Training_44668719.jpg,PART_1/data/cleanedData\train\happy\Training_44668719.jpg,happy,FER2013,Training_44668719_happy_FER2013
Training_48718744.jpg,PART_1/data/cleanedData\train\happy\Training_48718744.jpg,happy,FER2013,Training_48718744_happy_FER2013
Training_93197270.jpg,PART_1/data/cleanedData\train\happy\Training_93197270.jpg,happy,FER2013,Training_93197270_happy_FER2013
Training_90487023.jpg,PART_1/data/cleanedData\train\happy\Training_90487023.jpg,happy,FER2013,Training_90487023_happy_FER2013
Training_14014869.jpg,PART_1/data/cleanedData\train\happy\Training_14014869.jpg,happy,FER2013,Training_14014869_happy_FER2013
PrivateTest_5108520.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_5108520.jpg,happy,FER2013,PrivateTest_5108520_happy_FER2013
Training_48561712.jpg,PART_1/data/cleanedData\train\happy\Training_48561712.jpg,happy,FER2013,Training_48561712_happy_FER2013
Training_23880913.jpg,PART_1/data/cleanedData\train\happy\Training_23880913.jpg,happy,FER2013,Training_23880913_happy_FER2013
Training_31588747.jpg,PART_1/data/cleanedData\train\happy\Training_31588747.jpg,happy,FER2013,Training_31588747_happy_FER2013
PrivateTest_54712038.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_54712038.jpg,happy,FER2013,PrivateTest_54712038_happy_FER2013
Training_93025766.jpg,PART_1/data/cleanedData\train\happy\Training_93025766.jpg,happy,FER2013,Training_93025766_happy_FER2013
Training_20119338.jpg,PART_1/data/cleanedData\train\happy\Training_20119338.jpg,happy,FER2013,Training_20119338_happy_FER2013
Training_45089198.jpg,PART_1/data/cleanedData\train\happy\Training_45089198.jpg,happy,FER2013,Training_45089198_happy_FER2013
Training_91321110.jpg,PART_1/data/cleanedData\train\happy\Training_91321110.jpg,happy,FER2013,Training_91321110_happy_FER2013
PrivateTest_97281624.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_97281624.jpg,happy,FER2013,PrivateTest_97281624_happy_FER2013
Training_35746594.jpg,PART_1/data/cleanedData\train\happy\Training_35746594.jpg,happy,FER2013,Training_35746594_happy_FER2013
Training_30479650.jpg,PART_1/data/cleanedData\train\happy\Training_30479650.jpg,happy,FER2013,Training_30479650_happy_FER2013
Training_2765515.jpg,PART_1/data/cleanedData\train\happy\Training_2765515.jpg,happy,FER2013,Training_2765515_happy_FER2013
Training_25553563.jpg,PART_1/data/cleanedData\train\happy\Training_25553563.jpg,happy,FER2013,Training_25553563_happy_FER2013
Training_85830808.jpg,PART_1/data/cleanedData\train\happy\Training_85830808.jpg,happy,FER2013,Training_85830808_happy_FER2013
PublicTest_58895662.jpg,PART_1/data/cleanedData\train\happy\PublicTest_58895662.jpg,happy,FER2013,PublicTest_58895662_happy_FER2013
Training_98747736.jpg,PART_1/data/cleanedData\train\happy\Training_98747736.jpg,happy,FER2013,Training_98747736_happy_FER2013
PrivateTest_34192971.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_34192971.jpg,happy,FER2013,PrivateTest_34192971_happy_FER2013
Training_49731047.jpg,PART_1/data/cleanedData\train\happy\Training_49731047.jpg,happy,FER2013,Training_49731047_happy_FER2013
PublicTest_24899551.jpg,PART_1/data/cleanedData\train\happy\PublicTest_24899551.jpg,happy,FER2013,PublicTest_24899551_happy_FER2013
PublicTest_78408507.jpg,PART_1/data/cleanedData\train\happy\PublicTest_78408507.jpg,happy,FER2013,PublicTest_78408507_happy_FER2013
Training_23180058.jpg,PART_1/data/cleanedData\train\happy\Training_23180058.jpg,happy,FER2013,Training_23180058_happy_FER2013
Training_18151475.jpg,PART_1/data/cleanedData\train\happy\Training_18151475.jpg,happy,FER2013,Training_18151475_happy_FER2013
Training_13327689.jpg,PART_1/data/cleanedData\train\happy\Training_13327689.jpg,happy,FER2013,Training_13327689_happy_FER2013
Training_7839278.jpg,PART_1/data/cleanedData\train\happy\Training_7839278.jpg,happy,FER2013,Training_7839278_happy_FER2013
Training_18430967.jpg,PART_1/data/cleanedData\train\happy\Training_18430967.jpg,happy,FER2013,Training_18430967_happy_FER2013
PrivateTest_5329013.jpg,PART_1/data/cleanedData\train\happy\PrivateTest_5329013.jpg,happy,FER2013,PrivateTest_5329013_happy_FER2013
Training_43845822.jpg,PART_1/data/cleanedData\train\happy\Training_43845822.jpg,happy,FER2013,Training_43845822_happy_FER2013
Training_94903625.jpg,PART_1/data/cleanedData\train\happy\Training_94903625.jpg,happy,FER2013,Training_94903625_happy_FER2013
Training_49832352.jpg,PART_1/data/cleanedData\train\happy\Training_49832352.jpg,happy,FER2013,Training_49832352_happy_FER2013
Training_44451170.jpg,PART_1/data/cleanedData\train\happy\Training_44451170.jpg,happy,FER2013,Training_44451170_happy_FER2013
Training_54049121.jpg,PART_1/data/cleanedData\train\happy\Training_54049121.jpg,happy,FER2013,Training_54049121_happy_FER2013
Training_65455866.jpg,PART_1/data/cleanedData\train\happy\Training_65455866.jpg,happy,FER2013,Training_65455866_happy_FER2013
PublicTest_24489785.jpg,PART_1/data/cleanedData\train\happy\PublicTest_24489785.jpg,happy,FER2013,PublicTest_24489785_happy_FER2013
Training_51300165.jpg,PART_1/data/cleanedData\train\happy\Training_51300165.jpg,happy,FER2013,Training_51300165_happy_FER2013
PublicTest_51392628.jpg,PART_1/data/cleanedData\train\happy\PublicTest_51392628.jpg,happy,FER2013,PublicTest_51392628_happy_FER2013
Training_64828521.jpg,PART_1/data/cleanedData\train\happy\Training_64828521.jpg,happy,FER2013,Training_64828521_happy_FER2013
Training_77375447.jpg,PART_1/data/cleanedData\train\happy\Training_77375447.jpg,happy,FER2013,Training_77375447_happy_FER2013
Training_30903559.jpg,PART_1/data/cleanedData\train\happy\Training_30903559.jpg,happy,FER2013,Training_30903559_happy_FER2013
